day,date,series_index,series_name,predicted,actual,absolute_error,smape_component
2,2023-03-11,19,Nevada,0.0,0.0,0.0,0.0
2,2023-03-11,20,Tennessee,0.0,0.0,0.0,0.0
2,2023-03-11,21,Hawaii,0.0,0.0,0.0,0.0
2,2023-03-11,22,Indiana,0.0,0.0,0.0,0.0
2,2023-03-11,23,Kentucky,0.0,0.0,0.0,0.0
2,2023-03-11,24,Minnesota,0.0,0.0,0.0,0.0
2,2023-03-11,25,Oklahoma,100.93839587175947,0.0,100.93839587175947,200.00000000000003
2,2023-03-11,26,Pennsylvania,0.0,0.0,0.0,0.0
2,2023-03-11,27,South_Carolina,0.0,0.0,0.0,0.0
2,2023-03-11,28,District_of_Columbia,0.0,0.0,0.0,0.0
2,2023-03-11,29,Kansas,0.0,0.0,0.0,0.0
2,2023-03-11,30,Missouri,0.0,0.0,0.0,0.0
2,2023-03-11,31,Vermont,0.0,0.0,0.0,0.0
2,2023-03-11,32,Virginia,0.0,0.0,0.0,0.0
2,2023-03-11,33,Connecticut,0.0,0.0,0.0,0.0
2,2023-03-11,34,Iowa,35.375867112073536,0.0,35.375867112073536,200.0
2,2023-03-11,35,Louisiana,0.0,0.0,0.0,0.0
2,2023-03-11,36,Ohio,0.0,0.0,0.0,0.0
2,2023-03-11,37,Michigan,8.980367290653199,0.0,8.980367290653199,200.0
2,2023-03-11,38,South_Dakota,0.0,0.0,0.0,0.0
2,2023-03-11,39,Arkansas,156.32378356389478,181.0,24.67621643610522,14.630582033318818
2,2023-03-11,40,Delaware,0.0,0.0,0.0,0.0
2,2023-03-11,41,Mississippi,0.0,0.0,0.0,0.0
2,2023-03-11,42,New_Mexico,0.0,0.0,0.0,0.0
2,2023-03-11,43,North_Dakota,0.0,0.0,0.0,0.0
2,2023-03-11,44,Wyoming,0.0,0.0,0.0,0.0
2,2023-03-11,45,Alaska,0.0,0.0,0.0,0.0
2,2023-03-11,46,Maine,152.31075387386636,0.0,152.31075387386636,200.0
2,2023-03-11,47,Alabama,417.7748086893324,0.0,417.7748086893324,200.0
2,2023-03-11,48,Idaho,32.83513684612982,0.0,32.83513684612982,200.0
2,2023-03-11,49,Montana,0.0,0.0,0.0,0.0
2,2023-03-11,50,Puerto_Rico,105.39914893346442,396.0,290.6008510665356,115.91597300660688
2,2023-03-11,51,Virgin_Islands,0.0,0.0,0.0,0.0
2,2023-03-11,52,Guam,0.0,0.0,0.0,0.0
2,2023-03-11,53,West_Virginia,0.0,0.0,0.0,0.0
2,2023-03-11,54,Northern_Mariana_Islands,0.0,0.0,0.0,0.0
2,2023-03-11,55,American_Samoa,0.0,0.0,0.0,0.0
3,2023-03-12,0,Washington,0.0,0.0,0.0,0.0
3,2023-03-12,1,Illinois,0.0,0.0,0.0,0.0
3,2023-03-12,2,California,0.0,0.0,0.0,0.0
3,2023-03-12,3,Arizona,0.0,0.0,0.0,0.0
3,2023-03-12,4,Massachusetts,0.0,0.0,0.0,0.0
3,2023-03-12,5,Wisconsin,0.0,0.0,0.0,0.0
3,2023-03-12,6,Texas,0.0,0.0,0.0,0.0
3,2023-03-12,7,Nebraska,0.0,0.0,0.0,0.0
