day,date,series_index,series_name,predicted,actual,absolute_error,smape_component
1,2022-11-06,0,AMAZONAS,15.265774022948653,13.0,2.265774022948653,16.031926251933506
1,2022-11-06,1,ANTIOQUIA,27.522536990622932,42.0,14.477463009377068,41.64825863972645
1,2022-11-06,2,ARAUCA,25.86365546607484,27.0,1.1363445339251612,4.299152315164465
1,2022-11-06,3,ATLANTICO,429.86277687772713,400.0,29.86277687772713,7.1970397298894975
1,2022-11-06,4,BOGOTA,7.0,7.0,0.0,0.0
1,2022-11-06,5,BOLIVAR,184.20381699800964,147.0,37.20381699800964,22.46581415348436
1,2022-11-06,6,BOYACA,2.2776863433827237,4.0,1.7223136566172763,54.87096877443576
1,2022-11-06,7,CALDAS,4.9583694634016515,1.0,3.9583694634016515,132.86753994411774
1,2022-11-06,8,CAQUETA,20.03336424359577,14.0,6.03336424359577,35.45558529219514
1,2022-11-06,9,CASANARE,14.516980957388567,27.0,12.483019042611433,60.13452209072487
1,2022-11-06,10,CAUCA,19.073049500636717,15.0,4.073049500636717,23.90774855981473
1,2022-11-06,11,CESAR,67.65478967038786,73.0,5.345210329612144,7.600466848143848
1,2022-11-06,12,CHOCO,30.244991337922578,13.0,17.244991337922578,79.75486087240826
1,2022-11-06,13,CORDOBA,80.75244822690613,84.0,3.2475517730938748,3.9423411403527893
1,2022-11-06,14,CUNDINAMARCA,19.64384356281111,19.0,0.6438435628111101,3.332192160257644
1,2022-11-06,15,GUAINIA,1.4597644212504686,2.0,0.5402355787495314,31.22961641152857
1,2022-11-06,16,GUAJIRA,98.0263026225238,90.0,8.0263026225238,8.53742536078814
1,2022-11-06,17,GUAVIARE,40.625996057414554,18.0,22.625996057414554,77.18758768808328
1,2022-11-06,18,HUILA,21.738214004481527,17.0,4.738214004481527,24.462738545114007
1,2022-11-06,19,MAGDALENA,49.10193921974546,24.0,25.10193921974546,68.67653440571166
1,2022-11-06,20,META,96.75636694582226,96.0,0.7563669458222648,0.7847906222831599
1,2022-11-06,21,NARINO,18.86955494610163,13.0,5.86955494610163,36.83487237916142
1,2022-11-06,22,NORTE SANTANDER,41.89562558882932,47.0,5.1043744111706815,11.48397207930128
1,2022-11-06,23,PUTUMAYO,9.101072938036353,7.0,2.101072938036353,26.09854568229283
1,2022-11-06,24,QUINDIO,3.2516428854564077,3.0,0.2516428854564077,8.05045617822542
1,2022-11-06,25,RISARALDA,1.8686227336346253,3.0,1.1313772663653747,46.476275869531406
1,2022-11-06,26,SAN ANDRES,0.7157510128301736,1.0,0.2842489871698264,33.13406025049645
1,2022-11-06,27,SANTANDER,56.683298827538266,59.0,2.316701172461734,4.005247422820287
1,2022-11-06,28,SUCRE,111.02084452879178,80.0,31.020844528791784,32.4790151622601
1,2022-11-06,29,TOLIMA,80.75367150023834,97.0,16.24632849976166,18.279598235741506
1,2022-11-06,30,VALLE,100.57216584662945,85.0,15.572165846629446,16.782868029356766
1,2022-11-06,31,VAUPES,1.9999999999999998,1.0,0.9999999999999998,66.66666666666664
1,2022-11-06,32,VICHADA,4.183077763387818,2.0,2.183077763387818,70.61459832559734
2,2022-11-13,0,AMAZONAS,14.207809123386458,8.0,6.207809123386458,55.90654250399854
2,2022-11-13,1,ANTIOQUIA,29.56148315863915,39.0,9.438516841360851,27.5330007652308
2,2022-11-13,2,ARAUCA,30.33289004922871,25.0,5.332890049228709,19.27566062240425
2,2022-11-13,3,ATLANTICO,380.8202489206558,486.0,105.17975107934421,24.267949718597727
2,2022-11-13,4,BOGOTA,7.0,7.0,0.0,0.0
2,2022-11-13,5,BOLIVAR,185.7356481445967,256.0,70.2643518554033,31.812851034564066
2,2022-11-13,6,BOYACA,0.12172413173827311,4.0,3.878275868261727,188.18706659177232
2,2022-11-13,7,CALDAS,4.476970849445861,3.0,1.4769708494458609,39.507198280847206
